"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 17:16:44,FALSE,NA,"827566501427310592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","DiegoAS_BA",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Unidade de Saúde da Família! 
#Ipiaú https://t.co/drd1c226L7",FALSE,0,NA,2017-02-03 17:12:59,FALSE,NA,"827565560665874432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aecisxupa",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Sistema de Esgotamento Sanitário entregue à população de Ipiaú. @governodabahia https://t.co/IDaGN31SfT",FALSE,0,NA,2017-02-03 17:12:38,FALSE,NA,"827565470605778944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfonsoFlorence",14,TRUE,FALSE,NA,NA
"RT @governodabahia: A inauguração foi feita nesta sexta (3) pelo governador @costa_rui que destacou os investimentos da #Bahia em #saneamen…",FALSE,0,NA,2017-02-03 17:12:25,FALSE,NA,"827565415773642755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfonsoFlorence",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Unidade de Saúde da Família! 
#Ipiaú https://t.co/drd1c226L7",FALSE,0,NA,2017-02-03 17:12:16,FALSE,NA,"827565381049016320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfonsoFlorence",7,TRUE,FALSE,NA,NA
"@costa_rui para obtém do povo da Bahia!!!",FALSE,0,"costa_rui",2017-02-03 17:12:10,FALSE,"827519520457756673","827565355858010113","68466700","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfonsoFlorence",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Eu não me canso de fazer o meu trabalho! Faço com muita determinação e firmeza. https://t.co/WQFdCqlvH7",FALSE,0,NA,2017-02-03 17:11:53,FALSE,NA,"827565281526607872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfonsoFlorence",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Entregamos barracas pra qualificar a feira da agricultura familiar. #Ipiaú https://t.co/ZKBuM1TyAA",FALSE,0,NA,2017-02-03 17:06:26,FALSE,NA,"827563911973060608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maedacanhotinha",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Entregamos barracas pra qualificar a feira da agricultura familiar. #Ipiaú https://t.co/ZKBuM1TyAA",FALSE,0,NA,2017-02-03 17:04:49,FALSE,NA,"827563503015829504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aecisxupa",5,TRUE,FALSE,NA,NA
"Retweeted Rui Costa (@costa_rui):

Entregamos barracas pra qualificar a feira da agricultura familiar. #Ipiaú... https://t.co/1s4eAlX5PY",FALSE,0,NA,2017-02-03 17:03:28,FALSE,NA,"827563164640374789",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dimasroque",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Entregamos barracas pra qualificar a feira da agricultura familiar. #Ipiaú https://t.co/ZKBuM1TyAA",FALSE,0,NA,2017-02-03 17:03:17,FALSE,NA,"827563120486969345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasroque",5,TRUE,FALSE,NA,NA
"Retweeted Rui Costa (@costa_rui):

Foram mais de 190 milhões investidos em saneamento só em 2016, na Bahia.... https://t.co/4sUbE2kdPF",FALSE,0,NA,2017-02-03 17:00:28,FALSE,NA,"827562409237704705",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dimasroque",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Foram mais de 190 milhões investidos em saneamento só em 2016, na Bahia. https://t.co/tLDj0GydOw",FALSE,0,NA,2017-02-03 17:00:21,FALSE,NA,"827562378497777664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasroque",6,TRUE,FALSE,NA,NA
"Retweeted Rui Costa (@costa_rui):

Entrega de equipamentos, via emenda parlamentar. #Ipiaú https://t.co/FMOYm0aBGD https://t.co/ZswsGzE6vj",FALSE,0,NA,2017-02-03 17:00:10,FALSE,NA,"827562334021369856",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dimasroque",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Entrega de equipamentos, via emenda parlamentar. #Ipiaú https://t.co/WeOOsb0U2u",FALSE,0,NA,2017-02-03 17:00:01,FALSE,NA,"827562297082122244",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasroque",4,TRUE,FALSE,NA,NA
"Retweeted Governo da Bahia (@governodabahia):

A inauguração foi feita nesta sexta (3) pelo governador @costa_rui... https://t.co/jB1QWTim4t",FALSE,0,NA,2017-02-03 16:59:43,FALSE,NA,"827562222796709888",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dimasroque",0,FALSE,FALSE,NA,NA
"RT @governodabahia: A inauguração foi feita nesta sexta (3) pelo governador @costa_rui que destacou os investimentos da #Bahia em #saneamen…",FALSE,0,NA,2017-02-03 16:59:40,FALSE,NA,"827562208360071169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasroque",5,TRUE,FALSE,NA,NA
"@FabioCoiteense @costa_rui  Reflexo do desinteresse dos políticos locais. #Lutopelasegurançacoiteense⚫️",FALSE,0,"FabioCoiteense",2017-02-03 16:47:58,FALSE,"824372591876079616","827559265695105024","79883190","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silvaahotmail",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Sistema de Esgotamento Sanitário entregue à população de Ipiaú. @governodabahia https://t.co/IDaGN31SfT",FALSE,0,NA,2017-02-03 16:42:21,FALSE,NA,"827557849119211520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Claudio_Leal",14,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 16:32:32,FALSE,NA,"827555378846191617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CELIAMARIAAL",47,TRUE,FALSE,NA,NA
"RT @governodabahia: A inauguração foi feita nesta sexta (3) pelo governador @costa_rui que destacou os investimentos da #Bahia em #saneamen…",FALSE,0,NA,2017-02-03 16:32:23,FALSE,NA,"827555344071196672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","costa_rui",5,TRUE,FALSE,NA,NA
"@costa_rui O q foi destinado ao extremo sul da Bahia nas cidades proximas as divisas MG e ES? Nada né! #DivideABahia e forma um novo estado!",FALSE,0,"costa_rui",2017-02-03 16:23:11,FALSE,"827546574393864194","827553026311348224","68466700","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","FlavioROficial",0,FALSE,FALSE,NA,NA
"A inauguração foi feita nesta sexta (3) pelo governador @costa_rui que destacou os investimentos da #Bahia em… https://t.co/DdZanMNoKY",FALSE,11,NA,2017-02-03 16:20:38,TRUE,NA,"827552384842887169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","governodabahia",5,FALSE,FALSE,NA,NA
"RT @costa_rui: Foram mais de 190 milhões investidos em saneamento só em 2016, na Bahia. https://t.co/tLDj0GydOw",FALSE,0,NA,2017-02-03 16:16:19,FALSE,NA,"827551300409757696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Unidade de Saúde da Família! 
#Ipiaú https://t.co/drd1c226L7",FALSE,0,NA,2017-02-03 16:16:07,FALSE,NA,"827551247058292738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Sistema de Esgotamento Sanitário entregue à população de Ipiaú. @governodabahia https://t.co/IDaGN31SfT",FALSE,0,NA,2017-02-03 16:15:54,FALSE,NA,"827551194885320705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",14,TRUE,FALSE,NA,NA
"RT @costa_rui: Obra que significa dignidade e qualidade de vida para as famílias da cidade. #Ipiau  #esgotamentosanitário https://t.co/h5WI…",FALSE,0,NA,2017-02-03 16:15:48,FALSE,NA,"827551169010683904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",5,TRUE,FALSE,NA,NA
"@costa_rui  Boa tarde. Quando haverá a convocação dos 15 Delegados restantes? Contamos com a sua promessa.",FALSE,0,"costa_rui",2017-02-03 16:07:02,FALSE,"827546574393864194","827548960868925442","68466700","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Camilabasouza",0,FALSE,FALSE,NA,NA
"Tudo pronto p o gov @costa_rui inaugurar Praça da @SectiBA em Nazaré das Farinhas com o sec @vivaldomendonca Saiba + https://t.co/zDUr4ktlvW",FALSE,0,NA,2017-02-03 15:52:44,FALSE,NA,"827545362349056000",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","SocrateSantana",0,FALSE,FALSE,NA,NA
"RT @SectiBA: Na abertura do exercício 2017 da #Alba, @costa_rui falou sobre diversas ações de governo, inclusive o #BahiaMaisDigital, ação…",FALSE,0,NA,2017-02-03 15:47:34,FALSE,NA,"827544065168248832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grinaldo",2,TRUE,FALSE,NA,NA
"RT @costa_rui: Entrega de equipamentos, via emenda parlamentar. #Ipiaú https://t.co/WeOOsb0U2u",FALSE,0,NA,2017-02-03 15:39:05,FALSE,NA,"827541927134388224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marccdantas",4,TRUE,FALSE,NA,NA
"@costa_rui só está na delação da Odebrecht não é mesmo",FALSE,0,"costa_rui",2017-02-03 15:32:07,FALSE,"827519520457756673","827540175542697984","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qualsophia",0,FALSE,FALSE,NA,NA
"@costa_rui  Quando o sr irá anunciar a nomeação dos 15 Delegados restantes? O povo espera",FALSE,0,"costa_rui",2017-02-03 15:31:42,FALSE,"827528902008512512","827540069233938432","68466700","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Camilabasouza",0,FALSE,FALSE,NA,NA
"@costa_rui por favor se esforça mais um pouco para a BA 381 de Quijingue-BA´,
grato.",FALSE,0,"costa_rui",2017-02-03 15:02:47,FALSE,"827528874586169344","827532795409027072","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jailsonhk9",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Reafirmo que meu compromisso é o de manter o diálogo constante e o trabalho voltado em prol do bem da população.",FALSE,0,NA,2017-02-03 14:55:22,FALSE,NA,"827530926506795009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Junior_MTB",5,TRUE,FALSE,NA,NA
"RT @governodabahia: ""As Bases Comunitárias de Segurança continuam a ser um espaço para ações sociais de prevenção à violência. "" @costa_rui…",FALSE,0,NA,2017-02-03 14:33:31,FALSE,NA,"827525429531656192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergiohagge",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 14:32:34,FALSE,NA,"827525189395218432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blogdadilma13",47,TRUE,FALSE,NA,NA
"Parabéns o governador @costa_rui pela entrega do sistema de esgotamento sanitário de Ipiaú. Saneamento é mais saúde… https://t.co/I8u8uBYsQN",FALSE,1,NA,2017-02-03 14:12:33,TRUE,NA,"827520151985725440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcelinogalo",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 14:11:19,FALSE,NA,"827519842471260160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliocesaramor",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Eu não me canso de fazer o meu trabalho! Faço com muita determinação e firmeza. https://t.co/WQFdCqlvH7",FALSE,0,NA,2017-02-03 14:10:15,FALSE,NA,"827519574220406785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guy_ferreira",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Obra que significa dignidade e qualidade de vida para as famílias da cidade. #Ipiau  #esgotamentosanitário https://t.co/h5WI…",FALSE,0,NA,2017-02-03 14:09:43,FALSE,NA,"827519437871906816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsraelAlmeida",5,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Terá concurso para professores esse ano na rede pública, anuncia @costa_rui",FALSE,0,NA,2017-02-03 14:09:26,FALSE,NA,"827519368120696833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliocesaramor",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Sistema de Esgotamento Sanitário entregue à população de Ipiaú. @governodabahia https://t.co/IDaGN31SfT",FALSE,0,NA,2017-02-03 14:09:03,FALSE,NA,"827519270301073409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsraelAlmeida",14,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Nossa preocupação, orientados pelo governador @costa_rui, é garantir investimentos que gerem emprego e renda para nosso E…",FALSE,0,NA,2017-02-03 14:08:50,FALSE,NA,"827519218274992128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliocesaramor",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Sistema de Esgotamento Sanitário entregue à população de Ipiaú. @governodabahia https://t.co/IDaGN31SfT",FALSE,0,NA,2017-02-03 14:08:47,FALSE,NA,"827519205939539968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guy_ferreira",14,TRUE,FALSE,NA,NA
"RT @costa_rui: Obra que significa dignidade e qualidade de vida para as famílias da cidade. #Ipiau  #esgotamentosanitário https://t.co/h5WI…",FALSE,0,NA,2017-02-03 14:06:48,FALSE,NA,"827518706020470784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcioncarvalh2",5,TRUE,FALSE,NA,NA
"@g1 @costa_rui Bem que no metrô de Salvador também poderia ter wi fi de Grátis né non! Fica a dica ! https://t.co/hhhtxS6n36",FALSE,0,"g1",2017-02-03 13:58:08,FALSE,"827195411135942656","827516525414342657","8802752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aidevane1977",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 13:45:59,FALSE,NA,"827513467351527424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 13:41:45,FALSE,NA,"827512402258382849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mary_joy_morais",47,TRUE,FALSE,NA,NA
"RT @governodabahia: #SugestãoDePauta: @costa_rui entrega sistemas de #AbastecimentoDeÁgua e #UnidadeDeSaúde em #LicínioDeAlmeida: https://t…",FALSE,0,NA,2017-02-03 13:39:28,FALSE,NA,"827511828116803584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CasaCivilGovBa",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Na foto, um momento de democracia: deputados de oposição e situação juntos em meu gabinete. https://t.co/0ZN9AkRVrZ",FALSE,0,NA,2017-02-03 13:37:41,FALSE,NA,"827511378055307265",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","anselmogomes534",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 13:37:27,FALSE,NA,"827511319402274816",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","anselmogomes534",47,TRUE,FALSE,NA,NA
"RT @governodabahia: #SugestãoDePauta: @costa_rui entrega sistemas de #AbastecimentoDeÁgua e #UnidadeDeSaúde em #LicínioDeAlmeida: https://t…",FALSE,0,NA,2017-02-03 13:37:15,FALSE,NA,"827511267002839040",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","anselmogomes534",3,TRUE,FALSE,NA,NA
"@costa_rui @EmidRR @cynaramenezes @xicosa Perfeito . Esse me representa.",FALSE,0,"costa_rui",2017-02-03 13:33:37,FALSE,"827454085930614784","827510353626071041","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmeira_marco",0,FALSE,FALSE,NA,NA
"@costa_rui Grande mensagem de solidariedade e pela ponderação sobre o momento em que vivemos! Parabéns Sr. Governador.",FALSE,0,"costa_rui",2017-02-03 13:32:00,FALSE,"827454085930614784","827509947034398723","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDNanjos",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 13:30:02,FALSE,NA,"827509452928606212",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eduxeu",47,TRUE,FALSE,NA,NA
"#SugestãoDePauta: @costa_rui entrega sistemas de #AbastecimentoDeÁgua e #UnidadeDeSaúde em #LicínioDeAlmeida: https://t.co/W3qctO4Kt9",FALSE,3,NA,2017-02-03 13:29:17,FALSE,NA,"827509264122048513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","governodabahia",3,FALSE,FALSE,NA,NA
"@moemagramacho @costa_rui Ele quer trab. pra ter as coisas q eu n posso dar,só conseguir vaga na esc.AmericaSimas no centro de L.de Freitas.",FALSE,0,"moemagramacho",2017-02-03 13:15:49,FALSE,"823705895364415488","827505875493478401","142707910","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucineidedelim2",0,FALSE,FALSE,NA,NA
"@moemagramacho @costa_rui Eu suplico a vcs representantes do povo,preciso de uma vaga pro meu filho na escola Alfredo Agostinho de Deus.",FALSE,0,"moemagramacho",2017-02-03 13:13:18,FALSE,"823705895364415488","827505240937287680","142707910","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucineidedelim2",0,FALSE,FALSE,NA,NA
"RT @educacaobahia: #SaiuNaMídia Governador @costa_rui  anuncia #investimentos na #Educação em 2017 https://t.co/V1YF2sdvD2 @tvebahia",FALSE,0,NA,2017-02-03 12:54:42,FALSE,NA,"827500562333704192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CasaCivilGovBa",2,TRUE,FALSE,NA,NA
"RT @educacaobahia: #SaiuNaMídia Governador @costa_rui  anuncia #investimentos na #Educação em 2017 https://t.co/V1YF2sdvD2 @tvebahia",FALSE,0,NA,2017-02-03 12:50:14,FALSE,NA,"827499438033817600",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","anselmogomes534",2,TRUE,FALSE,NA,NA
"#SaiuNaMídia Governador @costa_rui  anuncia #investimentos na #Educação em 2017 https://t.co/V1YF2sdvD2 @tvebahia",FALSE,2,NA,2017-02-03 12:48:42,FALSE,NA,"827499052195524608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","educacaobahia",2,FALSE,FALSE,NA,NA
"RT @gojammaj: @costa_rui @sandraselmadere Injustiças e corrupção começa no Judiciário, o poder mais corrupto, que se apoia na vitaliciedade…",FALSE,0,NA,2017-02-03 12:47:13,FALSE,NA,"827498677719728129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LciaPontes1",1,TRUE,FALSE,NA,NA
"#Repost @costa_rui 
""O Brasil perde uma grande mulher. Marisa é a imagem de uma mãe, uma avó e… https://t.co/mJkE77Esus",FALSE,1,NA,2017-02-03 12:42:42,FALSE,NA,"827497540966813698",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","moni_matos",0,FALSE,FALSE,NA,NA
"@costa_rui Parabéns pela atitude! O sr é um governante exemplar. Peço, por favor, que olhe p/ os 15 Delegados restantes!",FALSE,0,"costa_rui",2017-02-03 12:39:54,FALSE,"827454085930614784","827496835463905281","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Camilabasouza",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:34:11,FALSE,NA,"827495395437723648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcelinogalo",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:25:22,FALSE,NA,"827493179993661440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britomari",47,TRUE,FALSE,NA,NA
"RT @SectiBA: ""Estamos concluindo a instalação dos 300 primeiros pontos de #fibraótica em Salvador"", comemorou @costa_rui, durante a abertur…",FALSE,0,NA,2017-02-03 12:20:23,FALSE,NA,"827491923199922176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sde_bahia",10,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:17:35,FALSE,NA,"827491220486242306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","credoquedificil",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:17:15,FALSE,NA,"827491137191608320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","defesalegal",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:16:50,FALSE,NA,"827491030249381889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirceGenoinaSoa",47,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 12:04:26,FALSE,NA,"827487909108449281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcioncarvalh2",47,TRUE,FALSE,NA,NA
"RT @InRosaOficial: “Estou colado com o governador @costa_rui”, declarou o novo presidente da ALBA
https://t.co/8rls4UAAwL https://t.co/AoDq…",FALSE,0,NA,2017-02-03 11:55:04,FALSE,NA,"827485552387686400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinyDias",2,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui inaugura obras e entrega equipamentos em Ipiaú
https://t.co/DQfDL2ErjZ",FALSE,0,NA,2017-02-03 11:54:50,FALSE,NA,"827485493164199939",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinyDias",2,TRUE,FALSE,NA,NA
"RT @InRosaOficial: “Estou colado com o governador @costa_rui”, declarou o novo presidente da ALBA
https://t.co/8rls4UAAwL https://t.co/AoDq…",FALSE,0,NA,2017-02-03 11:53:39,FALSE,NA,"827485195544715265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndersonDiiass",2,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui inaugura obras e entrega equipamentos em Ipiaú
https://t.co/DQfDL2ErjZ",FALSE,0,NA,2017-02-03 11:53:24,FALSE,NA,"827485134085570561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndersonDiiass",2,TRUE,FALSE,NA,NA
"“Estou colado com o governador @costa_rui”, declarou o novo presidente da ALBA
https://t.co/8rls4UAAwL https://t.co/AoDqfs4z22",FALSE,0,NA,2017-02-03 11:51:44,FALSE,NA,"827484713463844864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InRosaOficial",2,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 11:47:03,FALSE,NA,"827483537020481536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freipetronio",47,TRUE,FALSE,NA,NA
"@costa_rui Verdade... As minhas orações",FALSE,0,"costa_rui",2017-02-03 11:46:58,FALSE,"827454085930614784","827483515415584770","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freipetronio",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 11:46:29,FALSE,NA,"827483393608863744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viniciu87696359",47,TRUE,FALSE,NA,NA
"Governador @costa_rui inaugura obras e entrega equipamentos em Ipiaú
https://t.co/DQfDL2ErjZ",FALSE,0,NA,2017-02-03 11:46:14,FALSE,NA,"827483331025633280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InRosaOficial",2,FALSE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-03 11:42:32,FALSE,NA,"827482400796110850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dinara_Renz",47,TRUE,FALSE,NA,NA
